Read input files
Log likelihood: -69.3265
Log likelihood: -64.103
Log likelihood: -65.9467
Log likelihood: -65.523
Log likelihood: -66.6957
Log likelihood: -74.6226
Log likelihood: -65.4082
Log likelihood: -64.4408
Log likelihood: -67.569
Log likelihood: -63.7907
Log likelihood: -64.2248
Log likelihood: -72.2344
Log likelihood: -63.7095
Log likelihood: -63.9856
Log likelihood: -67.569
Log likelihood: -61.8048
Log likelihood: -69.1573
Log likelihood: -64.1092
Log likelihood: -68.2893
Log likelihood: -63.8927
Log likelihood: -70.5341
Log likelihood: -69.9037
Log likelihood: -71.5398
Log likelihood: -63.8325
Log likelihood: -63.8927
Log likelihood: -65.9467
Log likelihood: -67.6995
Log likelihood: -63.8974
Log likelihood: -70.5034
Log likelihood: -70.3299
Log likelihood: -70.5341
Completed simulation 200
Log likelihood: -61.7247
Log likelihood: -65.9632
Log likelihood: -63.6346
Log likelihood: -64.2248
Log likelihood: -66.6957
Log likelihood: -63.9856
Log likelihood: -71.5035
Log likelihood: -64.6795
Log likelihood: -70.401
Log likelihood: -67.1843
Log likelihood: -73.1366
Log likelihood: -61.5902
Log likelihood: -65.7811
Log likelihood: -69.429
Log likelihood: -73.1366
Log likelihood: -65.8252
Log likelihood: -67.1124
Log likelihood: -67.6971
Log likelihood: -71.5035
Log likelihood: -68.0377
Log likelihood: -71.9549
Log likelihood: -70.2415
Log likelihood: -64.121
Log likelihood: -67.569
Log likelihood: -71.8892
Log likelihood: -63.8927
Log likelihood: -68.0417
Log likelihood: -66.0431
Log likelihood: -66.6494
Log likelihood: -67.9073
Log likelihood: -74.6179
Log likelihood: -65.8638
Log likelihood: -64.4651
Log likelihood: -64.7054
Log likelihood: -62.0744
Log likelihood: -68.2309
Log likelihood: -75.709
Log likelihood: -64.2248
Log likelihood: -64.6449
Log likelihood: -73.8387
Log likelihood: -70.5341
Log likelihood: -63.4711
Log likelihood: -64.5023
Log likelihood: -69.5044
Log likelihood: -63.4711
Log likelihood: -73.1366
Log likelihood: -65.0034
Log likelihood: -63.4711
Log likelihood: -62.5138
Log likelihood: -73.6112
Log likelihood: -65.3542
Log likelihood: -65.9467
Log likelihood: -63.4711
Log likelihood: -66.6957
Log likelihood: -72.1317
Log likelihood: -63.7907
Log likelihood: -66.5258
Log likelihood: -75.0589
Log likelihood: -70.401
Log likelihood: -64.9935
Log likelihood: -61.8048
Log likelihood: -71.5035
Log likelihood: -65.0288
Log likelihood: -63.8927
Log likelihood: -73.8042
Log likelihood: -67.569
Log likelihood: -64.6449
Log likelihood: -63.4711
Log likelihood: -63.4711
Log likelihood: -71.258
Log likelihood: -63.9252
Log likelihood: -60.5723
Log likelihood: -63.4711
Log likelihood: -65.9467
Log likelihood: -71.0956
Log likelihood: -73.1366
Log likelihood: -63.8927
Log likelihood: -72.8206
Log likelihood: -63.7907
Log likelihood: -65.684
Log likelihood: -71.2245
Log likelihood: -62.4234
Log likelihood: -62.7837
Log likelihood: -70.5341
Log likelihood: -67.1124
Log likelihood: -62.7837
Log likelihood: -67.522
Log likelihood: -67.5815
Log likelihood: -66.0411
Log likelihood: -66.2054
Log likelihood: -70.8486
Log likelihood: -63.6335
Log likelihood: -65.523
Log likelihood: -69.5218
Log likelihood: -63.8982
Log likelihood: -68.292
Log likelihood: -68.3925
Log likelihood: -65.5107
Log likelihood: -65.523
Log likelihood: -66.9653
Completed simulation 300
Log likelihood: -70.5341
Log likelihood: -65.3023
Log likelihood: -62.3888
Log likelihood: -73.1366
Log likelihood: -68.4887
Log likelihood: -62.7837
Log likelihood: -66.8925
Log likelihood: -69.5044
Log likelihood: -64.9143
Log likelihood: -68.292
Log likelihood: -63.8927
Log likelihood: -67.9465
Log likelihood: -74.6226
Log likelihood: -63.4711
Log likelihood: -71.258
Log likelihood: -71.5562
Log likelihood: -66.8494
Log likelihood: -65.3591
Log likelihood: -63.8248
Log likelihood: -63.9252
Log likelihood: -71.024
Log likelihood: -68.9007
Log likelihood: -67.1124
Log likelihood: -61.5902
Log likelihood: -66.6957
Log likelihood: -72.0976
Log likelihood: -63.5508
Log likelihood: -67.1124
Log likelihood: -61.4658
Log likelihood: -63.7095
Log likelihood: -72.1897
Log likelihood: -63.4411
Log likelihood: -63.3167
Log likelihood: -63.4711
Log likelihood: -65.523
Log likelihood: -65.9467
Log likelihood: -64.2248
Log likelihood: -68.847
Log likelihood: -62.356
Log likelihood: -62.2813
Log likelihood: -63.8927
Log likelihood: -73.1366
Log likelihood: -66.3244
Log likelihood: -64.3946
Log likelihood: -72.8792
Log likelihood: -66.2077
Log likelihood: -75.0541
Log likelihood: -68.0417
Log likelihood: -69.5218
Log likelihood: -63.8248
Log likelihood: -63.8927
Log likelihood: -75.7712
Log likelihood: -74.6177
Log likelihood: -63.4711
Log likelihood: -64.2248
Log likelihood: -70.401
Log likelihood: -72.1317
Log likelihood: -67.4019
Log likelihood: -63.6346
Log likelihood: -65.8204
Log likelihood: -65.9467
Log likelihood: -66.4382
Log likelihood: -61.8993
Log likelihood: -62.362
Log likelihood: -67.0308
Log likelihood: -73.5379
Log likelihood: -64.2341
Log likelihood: -73.1366
Log likelihood: -69.3704
Log likelihood: -68.6105
Log likelihood: -63.5508
Log likelihood: -68.292
Log likelihood: -71.258
Log likelihood: -73.1366
Log likelihood: -63.8927
Log likelihood: -70.5034
Log likelihood: -69.5044
Log likelihood: -65.0288
Log likelihood: -70.401
Log likelihood: -64.4781
Log likelihood: -63.4711
Log likelihood: -64.0368
Log likelihood: -67.1124
Log likelihood: -73.1366
Log likelihood: -66.6957
Log likelihood: -67.9144
Log likelihood: -61.8993
Log likelihood: -65.4291
Log likelihood: -63.8927
Log likelihood: -66.3244
Log likelihood: -69.5044
Log likelihood: -71.5035
Log likelihood: -64.9935
Log likelihood: -63.7244
Log likelihood: -71.258
Log likelihood: -66.6371
Log likelihood: -63.7095
Log likelihood: -67.367
Log likelihood: -66.6957
Log likelihood: -64.4037
Completed simulation 400
Log likelihood: -65.8204
Log likelihood: -66.0993
Log likelihood: -63.4711
Log likelihood: -71.7547
Log likelihood: -77.1358
Log likelihood: -66.2662
Log likelihood: -64.2248
Log likelihood: -65.9467
Log likelihood: -64.2165
Log likelihood: -63.4849
Log likelihood: -63.6346
Log likelihood: -64.6795
Log likelihood: -67.9728
Log likelihood: -73.6129
Log likelihood: -64.0122
Log likelihood: -61.9972
Log likelihood: -68.292
Log likelihood: -63.0035
Log likelihood: -62.3377
Log likelihood: -62.6358
Log likelihood: -71.9322
Log likelihood: -63.8927
Log likelihood: -64.9143
Log likelihood: -62.265
Log likelihood: -63.9856
Log likelihood: -70.6025
Log likelihood: -67.1124
Log likelihood: -62.8456
Log likelihood: -63.8927
Log likelihood: -70.4534
Log likelihood: -63.0035
Log likelihood: -70.6025
Log likelihood: -63.8927
Log likelihood: -69.0371
Log likelihood: -62.59
Log likelihood: -62.7595
Log likelihood: -71.5035
Log likelihood: -65.1521
Log likelihood: -75.709
Log likelihood: -66.2077
Log likelihood: -64.6087
Log likelihood: -67.9799
Log likelihood: -73.1085
Log likelihood: -70.5034
Log likelihood: -67.0357
Log likelihood: -67.7052
Log likelihood: -68.292
Log likelihood: -64.6455
Log likelihood: -69.2764
Log likelihood: -66.0993
Log likelihood: -71.9549
Log likelihood: -62.515
Log likelihood: -63.8927
Log likelihood: -63.8325
Log likelihood: -71.258
Log likelihood: -64.183
Log likelihood: -63.4097
Log likelihood: -63.8974
Log likelihood: -70.1771
Log likelihood: -70.5034
Log likelihood: -63.4711
Log likelihood: -68.292
Log likelihood: -62.3797
Log likelihood: -66.1819
Log likelihood: -67.2525
Log likelihood: -65.8204
Log likelihood: -62.5138
Log likelihood: -73.1366
Log likelihood: -63.9856
Log likelihood: -62.0679
Log likelihood: -63.4711
Log likelihood: -63.4711
Log likelihood: -65.9467
Log likelihood: -66.5358
Log likelihood: -73.1366
Log likelihood: -63.8927
Log likelihood: -65.1537
Log likelihood: -62.8884
Log likelihood: -69.5044
Log likelihood: -71.258
Log likelihood: -63.6346
Log likelihood: -71.258
Log likelihood: -65.8204
Log likelihood: -70.8096
Log likelihood: -63.6097
Log likelihood: -70.5341
Log likelihood: -63.6346
Log likelihood: -69.0371
Log likelihood: -64.2123
Log likelihood: -66.0993
Log likelihood: -68.292
Log likelihood: -63.8974
Log likelihood: -70.5341
Log likelihood: -67.9728
Log likelihood: -64.2954
Log likelihood: -71.258
Log likelihood: -71.258
Log likelihood: -62.3797
Log likelihood: -63.4711
Log likelihood: -68.292
Completed simulation 500
Log likelihood: -62.5138
Log likelihood: -66.1244
Log likelihood: -63.8927
Log likelihood: -73.5949
Log likelihood: -63.7095
Log likelihood: -64.6449
Log likelihood: -67.9073
Log likelihood: -64.4438
Log likelihood: -63.4849
Log likelihood: -66.3244
Log likelihood: -68.4844
Log likelihood: -70.6025
Log likelihood: -70.2224
Log likelihood: -66.0993
Log likelihood: -61.8048
Log likelihood: -71.5035
Log likelihood: -63.9252
Log likelihood: -66.0723
Log likelihood: -69.1475
Log likelihood: -64.978
Log likelihood: -65.371
Log likelihood: -63.7095
Log likelihood: -73.1366
Log likelihood: -63.4711
Log likelihood: -72.8161
Log likelihood: -64.5199
Log likelihood: -73.1366
Log likelihood: -63.4711
Log likelihood: -63.9252
Log likelihood: -70.401
Log likelihood: -65.9467
Log likelihood: -64.2248
Log likelihood: -65.0034
Log likelihood: -67.5891
Log likelihood: -63.4147
Log likelihood: -66.6894
Log likelihood: -63.8927
Log likelihood: -66.6957
Log likelihood: -69.2749
Log likelihood: -69.9552
Log likelihood: -73.1366
Log likelihood: -67.1124
Log likelihood: -71.5035
Log likelihood: -72.5265
Log likelihood: -62.265
Log likelihood: -63.4711
Log likelihood: -63.7095
Log likelihood: -61.5902
Log likelihood: -65.523
Log likelihood: -73.0801
Log likelihood: -63.9252
Log likelihood: -70.6025
Log likelihood: -71.258
Log likelihood: -69.0371
Log likelihood: -69.5044
Log likelihood: -70.2224
Log likelihood: -61.5902
Log likelihood: -64.1742
Log likelihood: -71.258
Log likelihood: -71.5035
Log likelihood: -69.1573
Log likelihood: -66.0993
Log likelihood: -63.4711
Log likelihood: -67.6067
Log likelihood: -66.5358
Log likelihood: -66.3244
Log likelihood: -63.6346
Log likelihood: -63.9339
Log likelihood: -66.0253
Log likelihood: -71.5035
Log likelihood: -65.5956
Log likelihood: -68.3423
Log likelihood: -65.523
Log likelihood: -63.9252
Log likelihood: -62.6515
Log likelihood: -66.5258
Log likelihood: -65.9467
Log likelihood: -64.6455
Log likelihood: -63.8325
Log likelihood: -62.59
Log likelihood: -71.258
Log likelihood: -61.8993
Log likelihood: -61.7247
Log likelihood: -62.8036
Log likelihood: -69.877
Log likelihood: -66.6957
Log likelihood: -63.8927
Log likelihood: -64.9585
Log likelihood: -66.0693
Log likelihood: -64.6467
Log likelihood: -67.2273
Log likelihood: -66.3244
Log likelihood: -69.2764
Log likelihood: -63.0773
Log likelihood: -62.4829
Log likelihood: -64.183
Log likelihood: -69.429
Log likelihood: -61.8905
Log likelihood: -69.4213
Log likelihood: -70.4457
Completed simulation 600
Log likelihood: -70.4457
Log likelihood: -69.5044
Log likelihood: -71.9322
Log likelihood: -63.3756
Log likelihood: -62.0202
Log likelihood: -72.2344
Log likelihood: -70.706
Log likelihood: -68.292
Log likelihood: -63.7095
Log likelihood: -73.1366
Log likelihood: -65.9467
Log likelihood: -63.8927
Log likelihood: -64.4438
Log likelihood: -65.0744
Log likelihood: -64.2954
Log likelihood: -63.8927
Log likelihood: -67.9073
Log likelihood: -68.292
Log likelihood: -65.523
Log likelihood: -63.4711
Log likelihood: -65.523
Log likelihood: -63.8248
Log likelihood: -71.5035
Log likelihood: -71.5035
Log likelihood: -64.103
Log likelihood: -65.9467
Log likelihood: -68.1806
Log likelihood: -61.6662
Log likelihood: -67.0248
Log likelihood: -67.1395
Log likelihood: -68.4077
Log likelihood: -65.9467
Log likelihood: -61.0772
Log likelihood: -69.2407
Log likelihood: -72.2344
Log likelihood: -66.1244
Log likelihood: -73.1366
Log likelihood: -63.8248
Log likelihood: -69.0371
Log likelihood: -67.0675
Log likelihood: -61.9972
Log likelihood: -67.2525
Log likelihood: -67.6111
Log likelihood: -63.4711
Log likelihood: -67.5365
Log likelihood: -80.9516
Log likelihood: -63.7343
Log likelihood: -62.2813
Log likelihood: -65.4737
Log likelihood: -66.1575
Log likelihood: -68.8651
Log likelihood: -63.8248
Log likelihood: -73.1366
Log likelihood: -63.8927
Log likelihood: -67.569
Log likelihood: -71.258
Log likelihood: -64.745
Log likelihood: -62.3797
Log likelihood: -67.569
Log likelihood: -63.8927
Log likelihood: -64.4438
Log likelihood: -62.3797
Log likelihood: -62.3059
Log likelihood: -73.1627
Log likelihood: -65.2027
Log likelihood: -65.3224
Log likelihood: -65.8073
Log likelihood: -64.3946
Log likelihood: -70.5341
Log likelihood: -65.371
Log likelihood: -70.401
Log likelihood: -69.9037
Log likelihood: -65.523
Log likelihood: -63.6814
Log likelihood: -69.2749
Log likelihood: -61.5902
Log likelihood: -63.3167
Log likelihood: -66.1066
Log likelihood: -66.6494
Log likelihood: -63.4411
Log likelihood: -68.9421
Log likelihood: -64.9935
Log likelihood: -64.5563
Log likelihood: -68.8215
Log likelihood: -69.0375
Log likelihood: -69.0371
Log likelihood: -62.8456
Log likelihood: -65.909
Log likelihood: -76.1896
Log likelihood: -71.5035
Log likelihood: -67.8512
Log likelihood: -61.5902
Log likelihood: -62.5138
Log likelihood: -66.6957
Log likelihood: -63.4411
Log likelihood: -63.4711
Log likelihood: -64.6455
Log likelihood: -69.5044
Log likelihood: -70.1099
Log likelihood: -73.1366
Completed simulation 700
Log likelihood: -66.2077
Log likelihood: -68.292
Log likelihood: -68.292
Log likelihood: -64.5563
Log likelihood: -67.0265
Log likelihood: -67.0408
Log likelihood: -62.2437
Log likelihood: -61.5766
Log likelihood: -63.6346
Log likelihood: -71.258
Log likelihood: -64.6795
Log likelihood: -66.4382
Log likelihood: -63.6346
Log likelihood: -71.9322
Log likelihood: -74.2356
Log likelihood: -66.3244
Log likelihood: -67.0041
Log likelihood: -63.6346
Log likelihood: -66.4424
Log likelihood: -68.4562
Log likelihood: -72.0976
Log likelihood: -63.8927
Log likelihood: -68.292
Log likelihood: -61.5395
Log likelihood: -70.706
Log likelihood: -73.1366
Log likelihood: -70.5341
Log likelihood: -64.6455
Log likelihood: -70.5444
Log likelihood: -63.8927
Log likelihood: -63.6346
Log likelihood: -63.273
Log likelihood: -64.6455
Log likelihood: -64.5058
Log likelihood: -65.1056
Log likelihood: -62.8456
Log likelihood: -66.3784
Log likelihood: -70.5341
Log likelihood: -63.6346
Log likelihood: -73.8966
Log likelihood: -68.0315
Log likelihood: -67.8876
Log likelihood: -63.343
Log likelihood: -63.9531
Log likelihood: -69.8574
Log likelihood: -62.7595
Log likelihood: -68.2687
Log likelihood: -64.1814
Log likelihood: -64.6624
Log likelihood: -63.6346
Log likelihood: -66.6957
Log likelihood: -62.3377
Log likelihood: -69.5511
Log likelihood: -75.7038
Log likelihood: -71.9322
Log likelihood: -65.371
Log likelihood: -63.0577
Log likelihood: -63.8927
Log likelihood: -64.2248
Log likelihood: -65.1537
Log likelihood: -64.0122
Log likelihood: -61.9972
Log likelihood: -67.1737
Log likelihood: -65.2027
Log likelihood: -64.9935
Log likelihood: -65.9632
Log likelihood: -64.3679
Log likelihood: -65.909
Log likelihood: -60.2898
Log likelihood: -61.1292
Log likelihood: -65.523
Log likelihood: -64.2165
Log likelihood: -63.8248
Log likelihood: -68.9945
Log likelihood: -64.2248
Log likelihood: -70.6667
Log likelihood: -62.0679
Log likelihood: -71.5306
Log likelihood: -65.8204
Log likelihood: -63.6346
Log likelihood: -66.0993
Log likelihood: -70.5341
Log likelihood: -65.3591
Log likelihood: -65.7155
Log likelihood: -68.4005
Log likelihood: -63.4711
Log likelihood: -66.3314
Log likelihood: -63.4711
Log likelihood: -64.2248
Log likelihood: -68.0377
Log likelihood: -64.2248
Log likelihood: -80.9516
Log likelihood: -71.5035
Log likelihood: -62.2941
Log likelihood: -70.5341
Log likelihood: -63.4711
Log likelihood: -66.1244
Log likelihood: -66.7965
Log likelihood: -69.0371
Log likelihood: -69.0371
Completed simulation 800
Log likelihood: -65.5371
Log likelihood: -63.5128
Log likelihood: -64.2732
Log likelihood: -64.3946
Log likelihood: -67.4155
Log likelihood: -65.523
Log likelihood: -66.8925
Log likelihood: -62.5138
Log likelihood: -64.455
Log likelihood: -63.4711
Log likelihood: -70.5341
Log likelihood: -64.487
Log likelihood: -65.909
Log likelihood: -64.6455
Log likelihood: -62.9918
Log likelihood: -69.5218
Log likelihood: -74.6226
Log likelihood: -69.0371
Log likelihood: -68.5348
Log likelihood: -64.9303
Log likelihood: -65.9732
Log likelihood: -63.8927
Log likelihood: -65.523
Log likelihood: -63.8927
Log likelihood: -63.666
Log likelihood: -73.1366
Log likelihood: -64.791
Log likelihood: -71.1898
Log likelihood: -68.292
Log likelihood: -70.5034
Log likelihood: -65.9467
Log likelihood: -63.7095
Log likelihood: -64.9719
Log likelihood: -61.623
Log likelihood: -61.4611
Log likelihood: -61.5902
Log likelihood: -63.4411
Log likelihood: -72.2513
Log likelihood: -62.2682
Log likelihood: -67.6611
Log likelihood: -65.3224
Log likelihood: -61.7247
Log likelihood: -67.9728
Log likelihood: -66.8494
Log likelihood: -63.7582
Log likelihood: -62.265
Log likelihood: -63.8927
Log likelihood: -69.7909
Log likelihood: -73.5358
Log likelihood: -70.2224
Log likelihood: -66.201
Log likelihood: -63.4849
Log likelihood: -64.6455
Log likelihood: -64.3679
Log likelihood: -66.4234
Log likelihood: -62.8884
Log likelihood: -63.6346
Log likelihood: -63.0773
Log likelihood: -64.9935
Log likelihood: -63.4849
Log likelihood: -63.8002
Log likelihood: -69.5044
Log likelihood: -61.4658
Log likelihood: -65.8204
Log likelihood: -68.292
Log likelihood: -71.5035
Log likelihood: -63.4711
Log likelihood: -63.4711
Log likelihood: -62.362
Log likelihood: -63.6335
Log likelihood: -61.5101
Log likelihood: -62.3694
Log likelihood: -61.7128
Log likelihood: -66.3244
Log likelihood: -73.1366
Log likelihood: -75.0692
Log likelihood: -69.3857
Log likelihood: -65.523
Log likelihood: -70.401
Log likelihood: -76.1896
Log likelihood: -70.5341
Log likelihood: -67.2424
Log likelihood: -68.6851
Log likelihood: -65.1521
Log likelihood: -66.1244
Log likelihood: -68.4844
Log likelihood: -63.6346
Log likelihood: -66.2215
Log likelihood: -62.7608
Log likelihood: -70.5034
Log likelihood: -64.0156
Log likelihood: -63.0523
Log likelihood: -68.1667
Log likelihood: -69.0393
Log likelihood: -69.5044
Log likelihood: -63.6335
Log likelihood: -68.7219
Log likelihood: -71.258
Log likelihood: -69.4727
Log likelihood: -66.0837
Completed simulation 900
Log likelihood: -63.4711
Log likelihood: -65.9632
Log likelihood: -64.0122
Log likelihood: -61.5902
Log likelihood: -69.2749
Log likelihood: -64.626
Log likelihood: -63.4711
Log likelihood: -66.3314
Log likelihood: -69.5044
Log likelihood: -66.4382
Log likelihood: -63.5385
Log likelihood: -64.4333
Log likelihood: -68.9009
Log likelihood: -62.8456
Log likelihood: -68.292
Log likelihood: -73.1366
Log likelihood: -66.8494
Log likelihood: -63.8974
Log likelihood: -71.5035
Log likelihood: -62.8036
Log likelihood: -70.1758
Log likelihood: -63.8927
Log likelihood: -63.8927
Log likelihood: -72.1317
Log likelihood: -63.6346
Log likelihood: -68.292
Log likelihood: -69.5044
Log likelihood: -63.8189
Log likelihood: -70.5341
Log likelihood: -63.8927
Log likelihood: -67.1288
Log likelihood: -63.0035
Log likelihood: -71.258
Log likelihood: -67.4635
Log likelihood: -63.8927
Log likelihood: -64.6455
Log likelihood: -63.8248
Log likelihood: -63.9531
Log likelihood: -67.6995
Log likelihood: -70.5341
Log likelihood: -68.292
Log likelihood: -66.3267
Log likelihood: -65.684
Log likelihood: -71.5035
Log likelihood: -63.8927
Log likelihood: -69.2764
Log likelihood: -62.2098
Log likelihood: -68.292
Log likelihood: -67.569
Log likelihood: -64.6455
Log likelihood: -71.6009
Log likelihood: -69.5851
Log likelihood: -68.292
Log likelihood: -63.8927
Log likelihood: -70.5341
Log likelihood: -64.4438
Log likelihood: -64.6449
Log likelihood: -71.258
Log likelihood: -62.3377
Log likelihood: -67.1124
Log likelihood: -64.3601
Log likelihood: -66.0411
Log likelihood: -61.4611
Log likelihood: -71.195
Log likelihood: -62.8456
Log likelihood: -62.8456
Log likelihood: -69.0393
Log likelihood: -60.4798
Log likelihood: -69.0371
Log likelihood: -64.2248
Log likelihood: -66.9858
Log likelihood: -73.022
Log likelihood: -71.258
Log likelihood: -64.7368
Log likelihood: -63.8325
Log likelihood: -61.5902
Log likelihood: -63.3607
Log likelihood: -62.2098
Log likelihood: -65.523
Log likelihood: -71.8892
Log likelihood: -71.9322
Log likelihood: -70.5341
Log likelihood: -64.7165
Log likelihood: -70.401
Log likelihood: -63.4711
Log likelihood: -71.5035
Log likelihood: -71.7547
Log likelihood: -73.1627
Log likelihood: -63.7711
Log likelihood: -66.2054
Log likelihood: -65.8153
Log likelihood: -64.3946
Log likelihood: -63.6335
Log likelihood: -66.4277
Log likelihood: -74.2111
Log likelihood: -62.5138
Log likelihood: -68.2967
Log likelihood: -66.0837
Log likelihood: -66.5358
Log likelihood: -63.4711
Completed simulation 1000
Time taken: 6.2303e+09
